subject,event,OverallLikeMe,TrialType,ppt_demog
90114,mention,1,Gender Trials,Asian Woman
90114,promising,1,Gender Trials,Asian Woman
90114,convincing,0,Race Trials,Asian Woman
90114,join,0,Race Trials,Asian Woman
90114,employing,0,Gender Trials,Asian Woman
90114,introducing,0,Gender Trials,Asian Woman
90114,employing,1,Race Trials,Asian Woman
90114,listening to,1,Race Trials,Asian Woman
90114,convincing,1,Gender Trials,Asian Woman
90114,approaching,0,Race Trials,Asian Woman
90114,promising,0,Race Trials,Asian Woman
90114,convincing,1,Race Trials,Asian Woman
90114,facing,0,Gender Trials,Asian Woman
90114,following,0,Race Trials,Asian Woman
90114,touching,1,Race Trials,Asian Woman
90114,introducing,1,Gender Trials,Asian Woman
90256,approaching,0,Gender Trials,Asian Man
90256,introducing,0,Race Trials,Asian Man
90256,praising,0,Race Trials,Asian Man
90256,employing,0,Race Trials,Asian Man
90256,touching,1,Race Trials,Asian Man
90256,facing,0,Race Trials,Asian Man
90256,walking towards,1,Gender Trials,Asian Man
90256,looking at,0,Gender Trials,Asian Man
90256,facing,0,Gender Trials,Asian Man
90256,contacting,1,Race Trials,Asian Man
90256,accompanying,0,Gender Trials,Asian Man
90256,join,0,Race Trials,Asian Man
90256,employing,1,Race Trials,Asian Man
90256,mention,1,Race Trials,Asian Man
90256,introducing,1,Gender Trials,Asian Man
90256,touching,1,Race Trials,Asian Man
90256,convincing,0,Race Trials,Asian Man
90256,employing,1,Gender Trials,Asian Man
90256,convincing,1,Gender Trials,Asian Man
90256,touching,0,Race Trials,Asian Man
90256,promising,1,Race Trials,Asian Man
90256,mention,0,Race Trials,Asian Man
90256,following,0,Race Trials,Asian Man
90256,approaching,0,Race Trials,Asian Man
90256,promising,0,Gender Trials,Asian Man
90256,following,0,Race Trials,Asian Man
90256,listening to,0,Gender Trials,Asian Man
90256,employing,1,Gender Trials,Asian Man
90256,join,1,Race Trials,Asian Man
90256,accompanying,1,Gender Trials,Asian Man
90256,listening to,0,Gender Trials,Asian Man
90256,facing,1,Race Trials,Asian Man
90256,touching,0,Race Trials,Asian Man
90256,facing,1,Race Trials,Asian Man
90256,accompanying,1,Race Trials,Asian Man
90256,mention,0,Gender Trials,Asian Man
90256,walking towards,0,Gender Trials,Asian Man
90256,join,0,Race Trials,Asian Man
90256,listening to,0,Race Trials,Asian Man
90256,looking at,1,Gender Trials,Asian Man
90256,looking at,1,Race Trials,Asian Man
90256,approaching,1,Race Trials,Asian Man
90256,looking at,0,Gender Trials,Asian Man
90256,following,1,Gender Trials,Asian Man
90256,promising,0,Gender Trials,Asian Man
90256,join,1,Gender Trials,Asian Man
90256,introducing,0,Race Trials,Asian Man
90256,praising,1,Gender Trials,Asian Man
90256,praising,0,Gender Trials,Asian Man
90256,accompanying,0,Gender Trials,Asian Man
90256,praising,0,Gender Trials,Asian Man
91140,touching,1,Gender Trials,Asian Woman
91140,mention,1,Gender Trials,Asian Woman
91140,employing,1,Gender Trials,Asian Woman
91140,introducing,1,Race Trials,Asian Woman
91140,listening to,0,Race Trials,Asian Woman
91140,introducing,0,Race Trials,Asian Woman
91140,walking towards,0,Gender Trials,Asian Woman
91140,touching,1,Gender Trials,Asian Woman
91140,walking towards,1,Race Trials,Asian Woman
91140,introducing,1,Gender Trials,Asian Woman
91140,touching,0,Gender Trials,Asian Woman
91140,facing,1,Race Trials,Asian Woman
91140,contacting,0,Gender Trials,Asian Woman
91140,facing,0,Gender Trials,Asian Woman
91140,facing,0,Gender Trials,Asian Woman
91140,walking towards,0,Race Trials,Asian Woman
91140,listening to,1,Gender Trials,Asian Woman
91140,approaching,0,Gender Trials,Asian Woman
91140,following,0,Race Trials,Asian Woman
91140,looking at,1,Race Trials,Asian Woman
91140,following,0,Race Trials,Asian Woman
91140,accompanying,1,Gender Trials,Asian Woman
91140,convincing,0,Race Trials,Asian Woman
91140,convincing,1,Gender Trials,Asian Woman
91140,mention,0,Race Trials,Asian Woman
91140,join,0,Gender Trials,Asian Woman
91140,listening to,0,Race Trials,Asian Woman
91140,promising,0,Race Trials,Asian Woman
91140,touching,0,Gender Trials,Asian Woman
91140,join,0,Race Trials,Asian Woman
91140,employing,0,Gender Trials,Asian Woman
91140,walking towards,0,Gender Trials,Asian Woman
91140,following,1,Race Trials,Asian Woman
91140,join,1,Gender Trials,Asian Woman
91140,approaching,0,Gender Trials,Asian Woman
91140,convincing,1,Gender Trials,Asian Woman
91140,looking at,1,Gender Trials,Asian Woman
91140,praising,0,Gender Trials,Asian Woman
91140,looking at,1,Race Trials,Asian Woman
91140,join,0,Race Trials,Asian Woman
91140,accompanying,1,Gender Trials,Asian Woman
91140,listening to,1,Gender Trials,Asian Woman
91140,praising,1,Gender Trials,Asian Woman
91140,mention,1,Race Trials,Asian Woman
91140,introducing,0,Race Trials,Asian Woman
91478,praising,0,Gender Trials,Asian Woman
91478,contacting,0,Gender Trials,Asian Woman
91478,contacting,0,Race Trials,Asian Woman
91478,convincing,0,Gender Trials,Asian Woman
91478,join,0,Gender Trials,Asian Woman
91478,promising,0,Gender Trials,Asian Woman
91478,promising,0,Gender Trials,Asian Woman
